2020/09/24 17:52:46 Подключение к URL:  http://io.games/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  https://ashmanov.net/ru/demos/stylist  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  http://imaninja.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Файл html\file_18_.html сохранён
2020/09/24 17:52:46 Получен файл на  10700  байт
2020/09/24 17:52:46 Сохранение файла  html\file_18_.html  заняло по времени  537.1985ms
2020/09/24 17:52:46 Подключение к URL:  http://first-ever.ru/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Плохой ответ по адресу:  http://www.theendofreason.com/
2020/09/24 17:52:46 Подключение к URL:  http://www.sadforjapan.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Файл html\file_81_.html сохранён
2020/09/24 17:52:46 Получен файл на  4301  байт
2020/09/24 17:52:46 Сохранение файла  html\file_81_.html  заняло по времени  558.2033ms
2020/09/24 17:52:46 Файл html\file_17_.html сохранён
2020/09/24 17:52:46 Получен файл на  42288  байт
2020/09/24 17:52:46 Сохранение файла  html\file_17_.html  заняло по времени  550.2018ms
2020/09/24 17:52:46 Файл html\file_89_.html сохранён
2020/09/24 17:52:46 Получен файл на  6411  байт
2020/09/24 17:52:46 Сохранение файла  html\file_89_.html  заняло по времени  556.2033ms
2020/09/24 17:52:46 Подключение к URL:  http://www.igrytanchiki.ru/play/1/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Плохой ответ по адресу:  http://www.infinitething.com/
2020/09/24 17:52:46 Подключение к URL:  https://stihi.ru/cgi-bin/assist.pl  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Файл html\file_91_.html сохранён
2020/09/24 17:52:46 Получен файл на  761  байт
2020/09/24 17:52:46 Сохранение файла  html\file_91_.html  заняло по времени  585.2015ms
2020/09/24 17:52:46 Файл html\file_72_.html сохранён
2020/09/24 17:52:46 Получен файл на  1363  байт
2020/09/24 17:52:46 Сохранение файла  html\file_72_.html  заняло по времени  587.201ms
2020/09/24 17:52:46 Файл html\file_20_.html сохранён
2020/09/24 17:52:46 Получен файл на  8434  байт
2020/09/24 17:52:46 Сохранение файла  html\file_20_.html  заняло по времени  592.2008ms
2020/09/24 17:52:46 Подключение к URL:  https://theuselessweb.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Файл html\file_11_.html сохранён
2020/09/24 17:52:46 Получен файл на  50263  байт
2020/09/24 17:52:46 Сохранение файла  html\file_11_.html  заняло по времени  601.201ms
2020/09/24 17:52:46 Файл html\file_61_.html сохранён
2020/09/24 17:52:46 Получен файл на  3917  байт
2020/09/24 17:52:46 Сохранение файла  html\file_61_.html  заняло по времени  600.2037ms
2020/09/24 17:52:46 Подключение к URL:  https://ru.akinator.com/game  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Файл html\file_77_.html сохранён
2020/09/24 17:52:46 Получен файл на  3576  байт
2020/09/24 17:52:46 Сохранение файла  html\file_77_.html  заняло по времени  603.2033ms
2020/09/24 17:52:46 Файл html\file_16_.html сохранён
2020/09/24 17:52:46 Получен файл на  40409  байт
2020/09/24 17:52:46 Сохранение файла  html\file_16_.html  заняло по времени  609.2042ms
2020/09/24 17:52:46 Файл html\file_6_.html сохранён
2020/09/24 17:52:46 Получен файл на  9514  байт
2020/09/24 17:52:46 Сохранение файла  html\file_6_.html  заняло по времени  651.1976ms
2020/09/24 17:52:46 Подключение к URL:  http://freshswag.ru/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Файл html\file_67_.html сохранён
2020/09/24 17:52:46 Получен файл на  3829  байт
2020/09/24 17:52:46 Сохранение файла  html\file_67_.html  заняло по времени  618.2009ms
2020/09/24 17:52:46 Подключение к URL:  http://eelslap.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  https://neave.com/.  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  https://sketchtoy.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  https://google.gik-team.com/?q=%D1%82%D0%B1%D0%BB%D0%BE%D0%BF  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  http://buildshruggie.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  http://www.rrrgggbbb.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Файл html\file_57_.html сохранён
2020/09/24 17:52:46 Получен файл на  2925  байт
2020/09/24 17:52:46 Сохранение файла  html\file_57_.html  заняло по времени  650.2006ms
2020/09/24 17:52:46 Подключение к URL:  http://app.thefacesoffacebook.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Файл html\file_26_.html сохранён
2020/09/24 17:52:46 Получен файл на  3723  байт
2020/09/24 17:52:46 Сохранение файла  html\file_26_.html  заняло по времени  689.1952ms
2020/09/24 17:52:46 Файл html\file_69_.html сохранён
2020/09/24 17:52:46 Получен файл на  3555  байт
2020/09/24 17:52:46 Сохранение файла  html\file_69_.html  заняло по времени  687.1994ms
2020/09/24 17:52:46 Файл html\file_75_.html сохранён
2020/09/24 17:52:46 Получен файл на  5820  байт
2020/09/24 17:52:46 Сохранение файла  html\file_75_.html  заняло по времени  693.1996ms
2020/09/24 17:52:46 Подключение к URL:  http://unicodesnowmanforyou.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  https://www.noisli.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  https://www.rainymood.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  http://www.everydayim.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Файл html\file_49_.html сохранён
2020/09/24 17:52:46 Получен файл на  928  байт
2020/09/24 17:52:46 Сохранение файла  html\file_49_.html  заняло по времени  714.2032ms
2020/09/24 17:52:46 Файл html\file_27_.html сохранён
2020/09/24 17:52:46 Получен файл на  3625  байт
2020/09/24 17:52:46 Сохранение файла  html\file_27_.html  заняло по времени  720.1999ms
2020/09/24 17:52:46 Подключение к URL:  https://www.earthcam.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  http://proteys.info/-:D  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  https://futurenow.ru/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Файл html\file_23_.html сохранён
2020/09/24 17:52:46 Получен файл на  7313  байт
2020/09/24 17:52:46 Сохранение файла  html\file_23_.html  заняло по времени  757.1981ms
2020/09/24 17:52:46 Подключение к URL:  http://corndogoncorndog.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  http://www.partridgegetslucky.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  https://ru.wikihow.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Файл html\file_29_.html сохранён
2020/09/24 17:52:46 Получен файл на  13885  байт
2020/09/24 17:52:46 Сохранение файла  html\file_29_.html  заняло по времени  880.7731ms
2020/09/24 17:52:46 Подключение к URL:  https://cat-bounce.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  http://radiooooo.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  https://unicode-table.com/ru/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  https://leekspin.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  https://pointerpointer.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Файл html\file_68_.html сохранён
2020/09/24 17:52:46 Получен файл на  1238  байт
2020/09/24 17:52:46 Сохранение файла  html\file_68_.html  заняло по времени  847.765ms
2020/09/24 17:52:46 Файл html\file_25_.html сохранён
2020/09/24 17:52:46 Получен файл на  105846  байт
2020/09/24 17:52:46 Сохранение файла  html\file_25_.html  заняло по времени  855.7658ms
2020/09/24 17:52:46 Файл html\file_83_.html сохранён
2020/09/24 17:52:46 Получен файл на  12820  байт
2020/09/24 17:52:46 Сохранение файла  html\file_83_.html  заняло по времени  863.7675ms
2020/09/24 17:52:46 Файл html\file_64_.html сохранён
2020/09/24 17:52:46 Получен файл на  4045  байт
2020/09/24 17:52:46 Сохранение файла  html\file_64_.html  заняло по времени  858.7677ms
2020/09/24 17:52:46 Подключение к URL:  https://thisissand.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  https://crouton.net/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  http://machinarium.net/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Файл html\file_9_.html сохранён
2020/09/24 17:52:46 Получен файл на  2293615  байт
2020/09/24 17:52:46 Сохранение файла  html\file_9_.html  заняло по времени  998.7714ms
2020/09/24 17:52:46 Подключение к URL:  http://yeahlemons.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  http://www.koalastothemax.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  http://r33b.net/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  https://www.instapainting.com/assets  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  https://www.loungev.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Подключение к URL:  https://heeeeeeeey.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:46 Файл html\file_0_.html сохранён
2020/09/24 17:52:46 Получен файл на  16357  байт
2020/09/24 17:52:46 Сохранение файла  html\file_0_.html  заняло по времени  1.2797707s
2020/09/24 17:52:46 Подключение к URL:  https://corgiorgy.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:47 Файл html\file_42_.html сохранён
2020/09/24 17:52:47 Получен файл на  494  байт
2020/09/24 17:52:47 Сохранение файла  html\file_42_.html  заняло по времени  1.2747674s
2020/09/24 17:52:47 Файл html\file_2_.html сохранён
2020/09/24 17:52:47 Получен файл на  1014  байт
2020/09/24 17:52:47 Сохранение файла  html\file_2_.html  заняло по времени  1.3577655s
2020/09/24 17:52:47 Файл html\file_85_.html сохранён
2020/09/24 17:52:47 Получен файл на  5306  байт
2020/09/24 17:52:47 Сохранение файла  html\file_85_.html  заняло по времени  1.2777834s
2020/09/24 17:52:47 Файл html\file_38_.html сохранён
2020/09/24 17:52:47 Получен файл на  2805  байт
2020/09/24 17:52:47 Сохранение файла  html\file_38_.html  заняло по времени  1.3177727s
2020/09/24 17:52:47 Файл html\file_96_.html сохранён
2020/09/24 17:52:47 Получен файл на  2174  байт
2020/09/24 17:52:47 Сохранение файла  html\file_96_.html  заняло по времени  1.2997675s
2020/09/24 17:52:47 Файл html\file_24_.html сохранён
2020/09/24 17:52:47 Получен файл на  535245  байт
2020/09/24 17:52:47 Сохранение файла  html\file_24_.html  заняло по времени  1.319764s
2020/09/24 17:52:47 Файл html\file_93_.html сохранён
2020/09/24 17:52:47 Получен файл на  3526  байт
2020/09/24 17:52:47 Сохранение файла  html\file_93_.html  заняло по времени  1.3458486s
2020/09/24 17:52:47 Подключение к URL:  https://www.gamedesign.jp/flash/chatnoir/chatnoir.html  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:47 Файл html\file_28_.html сохранён
2020/09/24 17:52:47 Получен файл на  15132  байт
2020/09/24 17:52:47 Сохранение файла  html\file_28_.html  заняло по времени  1.3616346s
2020/09/24 17:52:47 Файл html\file_1_.html сохранён
2020/09/24 17:52:47 Получен файл на  4321  байт
2020/09/24 17:52:47 Сохранение файла  html\file_1_.html  заняло по времени  1.4311433s
2020/09/24 17:52:47 Файл html\file_10_.html сохранён
2020/09/24 17:52:47 Получен файл на  1267  байт
2020/09/24 17:52:47 Сохранение файла  html\file_10_.html  заняло по времени  1.385721s
2020/09/24 17:52:47 Файл html\file_45_.html сохранён
2020/09/24 17:52:47 Получен файл на  2679  байт
2020/09/24 17:52:47 Сохранение файла  html\file_45_.html  заняло по времени  1.396328s
2020/09/24 17:52:47 Файл html\file_12_.html сохранён
2020/09/24 17:52:47 Получен файл на  18619  байт
2020/09/24 17:52:47 Сохранение файла  html\file_12_.html  заняло по времени  1.411277s
2020/09/24 17:52:47 Подключение к URL:  http://e.ggtimer.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:47 Файл html\file_41_.html сохранён
2020/09/24 17:52:47 Получен файл на  2929  байт
2020/09/24 17:52:47 Сохранение файла  html\file_41_.html  заняло по времени  1.421275s
2020/09/24 17:52:47 Файл html\file_73_.html сохранён
2020/09/24 17:52:47 Получен файл на  3651  байт
2020/09/24 17:52:47 Сохранение файла  html\file_73_.html  заняло по времени  1.430275s
2020/09/24 17:52:47 Файл html\file_55_.html сохранён
2020/09/24 17:52:47 Получен файл на  12024  байт
2020/09/24 17:52:47 Сохранение файла  html\file_55_.html  заняло по времени  1.4302774s
2020/09/24 17:52:47 Файл html\file_54_.html сохранён
2020/09/24 17:52:47 Получен файл на  95175  байт
2020/09/24 17:52:47 Сохранение файла  html\file_54_.html  заняло по времени  1.4382767s
2020/09/24 17:52:47 Файл html\file_19_.html сохранён
2020/09/24 17:52:47 Получен файл на  82070  байт
2020/09/24 17:52:47 Сохранение файла  html\file_19_.html  заняло по времени  1.4462762s
2020/09/24 17:52:47 Файл html\file_39_.html сохранён
2020/09/24 17:52:47 Получен файл на  170  байт
2020/09/24 17:52:47 Сохранение файла  html\file_39_.html  заняло по времени  1.4680188s
2020/09/24 17:52:47 Файл html\file_30_.html сохранён
2020/09/24 17:52:47 Получен файл на  29937  байт
2020/09/24 17:52:47 Сохранение файла  html\file_30_.html  заняло по времени  1.4490185s
2020/09/24 17:52:47 Файл html\file_8_.html сохранён
2020/09/24 17:52:47 Получен файл на  178635  байт
2020/09/24 17:52:47 Сохранение файла  html\file_8_.html  заняло по времени  1.474019s
2020/09/24 17:52:47 Файл html\file_47_.html сохранён
2020/09/24 17:52:47 Получен файл на  3337  байт
2020/09/24 17:52:47 Сохранение файла  html\file_47_.html  заняло по времени  1.4640082s
2020/09/24 17:52:47 Подключение к URL:  http://loudportraits.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:47 Файл html\file_97_.html сохранён
2020/09/24 17:52:47 Получен файл на  9952  байт
2020/09/24 17:52:47 Сохранение файла  html\file_97_.html  заняло по времени  1.4750232s
2020/09/24 17:52:47 Файл html\file_34_.html сохранён
2020/09/24 17:52:47 Получен файл на  5968  байт
2020/09/24 17:52:47 Сохранение файла  html\file_34_.html  заняло по времени  1.5286564s
2020/09/24 17:52:47 Файл html\file_48_.html сохранён
2020/09/24 17:52:47 Получен файл на  5173  байт
2020/09/24 17:52:47 Сохранение файла  html\file_48_.html  заняло по времени  1.4876534s
2020/09/24 17:52:47 Файл html\file_78_.html сохранён
2020/09/24 17:52:47 Получен файл на  67657  байт
2020/09/24 17:52:47 Сохранение файла  html\file_78_.html  заняло по времени  1.5688687s
2020/09/24 17:52:47 Файл html\file_7_.html сохранён
2020/09/24 17:52:47 Получен файл на  3374  байт
2020/09/24 17:52:47 Сохранение файла  html\file_7_.html  заняло по времени  1.5795212s
2020/09/24 17:52:47 Файл html\file_13_.html сохранён
2020/09/24 17:52:47 Получен файл на  49863  байт
2020/09/24 17:52:47 Сохранение файла  html\file_13_.html  заняло по времени  1.5615208s
2020/09/24 17:52:47 Файл html\file_87_.html сохранён
2020/09/24 17:52:47 Получен файл на  6908  байт
2020/09/24 17:52:47 Сохранение файла  html\file_87_.html  заняло по времени  1.5635233s
2020/09/24 17:52:47 Файл html\file_76_.html сохранён
2020/09/24 17:52:47 Получен файл на  12725  байт
2020/09/24 17:52:47 Сохранение файла  html\file_76_.html  заняло по времени  1.566764s
2020/09/24 17:52:47 Файл html\file_51_.html сохранён
2020/09/24 17:52:47 Получен файл на  4494  байт
2020/09/24 17:52:47 Сохранение файла  html\file_51_.html  заняло по времени  1.5730118s
2020/09/24 17:52:47 Файл html\file_70_.html сохранён
2020/09/24 17:52:47 Получен файл на  8386  байт
2020/09/24 17:52:47 Сохранение файла  html\file_70_.html  заняло по времени  1.5796805s
2020/09/24 17:52:47 Файл html\file_44_.html сохранён
2020/09/24 17:52:47 Получен файл на  5222  байт
2020/09/24 17:52:47 Сохранение файла  html\file_44_.html  заняло по времени  1.5830262s
2020/09/24 17:52:47 Файл html\file_90_.html сохранён
2020/09/24 17:52:47 Получен файл на  7019  байт
2020/09/24 17:52:47 Сохранение файла  html\file_90_.html  заняло по времени  1.5840285s
2020/09/24 17:52:47 Файл html\file_62_.html сохранён
2020/09/24 17:52:47 Получен файл на  1337  байт
2020/09/24 17:52:47 Сохранение файла  html\file_62_.html  заняло по времени  1.5830268s
2020/09/24 17:52:47 Файл html\file_74_.html сохранён
2020/09/24 17:52:47 Получен файл на  90077  байт
2020/09/24 17:52:47 Сохранение файла  html\file_74_.html  заняло по времени  1.5880284s
2020/09/24 17:52:47 Файл html\file_79_.html сохранён
2020/09/24 17:52:47 Получен файл на  13132  байт
2020/09/24 17:52:47 Сохранение файла  html\file_79_.html  заняло по времени  1.6313504s
2020/09/24 17:52:47 Файл html\file_43_.html сохранён
2020/09/24 17:52:47 Получен файл на  2906  байт
2020/09/24 17:52:47 Сохранение файла  html\file_43_.html  заняло по времени  1.5923786s
2020/09/24 17:52:47 Файл html\file_31_.html сохранён
2020/09/24 17:52:47 Получен файл на  471  байт
2020/09/24 17:52:47 Сохранение файла  html\file_31_.html  заняло по времени  1.6615677s
2020/09/24 17:52:47 Файл html\file_95_.html сохранён
2020/09/24 17:52:47 Получен файл на  97765  байт
2020/09/24 17:52:47 Сохранение файла  html\file_95_.html  заняло по времени  1.5985695s
2020/09/24 17:52:47 Файл html\file_86_.html сохранён
2020/09/24 17:52:47 Получен файл на  140707  байт
2020/09/24 17:52:47 Сохранение файла  html\file_86_.html  заняло по времени  1.6005708s
2020/09/24 17:52:47 Файл html\file_98_.html сохранён
2020/09/24 17:52:47 Получен файл на  3466  байт
2020/09/24 17:52:47 Сохранение файла  html\file_98_.html  заняло по времени  1.5995685s
2020/09/24 17:52:47 Файл html\file_58_.html сохранён
2020/09/24 17:52:47 Получен файл на  1111  байт
2020/09/24 17:52:47 Сохранение файла  html\file_58_.html  заняло по времени  1.6025721s
2020/09/24 17:52:47 Файл html\file_40_.html сохранён
2020/09/24 17:52:47 Получен файл на  20716  байт
2020/09/24 17:52:47 Сохранение файла  html\file_40_.html  заняло по времени  1.6195712s
2020/09/24 17:52:47 Файл html\file_21_.html сохранён
2020/09/24 17:52:47 Получен файл на  2333  байт
2020/09/24 17:52:47 Сохранение файла  html\file_21_.html  заняло по времени  1.6095696s
2020/09/24 17:52:47 Файл html\file_63_.html сохранён
2020/09/24 17:52:47 Получен файл на  1478  байт
2020/09/24 17:52:47 Сохранение файла  html\file_63_.html  заняло по времени  1.6115674s
2020/09/24 17:52:47 Файл html\file_56_.html сохранён
2020/09/24 17:52:47 Получен файл на  3224  байт
2020/09/24 17:52:47 Сохранение файла  html\file_56_.html  заняло по времени  1.6145694s
2020/09/24 17:52:47 Файл html\file_66_.html сохранён
2020/09/24 17:52:47 Получен файл на  146154  байт
2020/09/24 17:52:47 Сохранение файла  html\file_66_.html  заняло по времени  1.6185695s
2020/09/24 17:52:47 Подключение к URL:  https://virtualpiano.net/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:47 Файл html\file_14_.html сохранён
2020/09/24 17:52:47 Получен файл на  284948  байт
2020/09/24 17:52:47 Сохранение файла  html\file_14_.html  заняло по времени  1.6245713s
2020/09/24 17:52:47 Файл html\file_35_.html сохранён
2020/09/24 17:52:47 Получен файл на  5343  байт
2020/09/24 17:52:47 Сохранение файла  html\file_35_.html  заняло по времени  1.6565733s
2020/09/24 17:52:47 Файл html\file_92_.html сохранён
2020/09/24 17:52:47 Получен файл на  122  байт
2020/09/24 17:52:47 Сохранение файла  html\file_92_.html  заняло по времени  1.6255686s
2020/09/24 17:52:47 Файл html\file_15_.html сохранён
2020/09/24 17:52:47 Получен файл на  6407  байт
2020/09/24 17:52:47 Сохранение файла  html\file_15_.html  заняло по времени  1.6305701s
2020/09/24 17:52:47 Файл html\file_94_.html сохранён
2020/09/24 17:52:47 Получен файл на  5077  байт
2020/09/24 17:52:47 Сохранение файла  html\file_94_.html  заняло по времени  1.6295688s
2020/09/24 17:52:47 Файл html\file_50_.html сохранён
2020/09/24 17:52:47 Получен файл на  1877  байт
2020/09/24 17:52:47 Сохранение файла  html\file_50_.html  заняло по времени  1.6345637s
2020/09/24 17:52:47 Файл html\file_52_.html сохранён
2020/09/24 17:52:47 Получен файл на  17245  байт
2020/09/24 17:52:47 Сохранение файла  html\file_52_.html  заняло по времени  1.6365715s
2020/09/24 17:52:47 Файл html\file_22_.html сохранён
2020/09/24 17:52:47 Получен файл на  71331  байт
2020/09/24 17:52:47 Сохранение файла  html\file_22_.html  заняло по времени  1.6435705s
2020/09/24 17:52:47 Файл html\file_88_.html сохранён
2020/09/24 17:52:47 Получен файл на  15283  байт
2020/09/24 17:52:47 Сохранение файла  html\file_88_.html  заняло по времени  1.6455719s
2020/09/24 17:52:47 Файл html\file_53_.html сохранён
2020/09/24 17:52:47 Получен файл на  3469  байт
2020/09/24 17:52:47 Сохранение файла  html\file_53_.html  заняло по времени  1.6445717s
2020/09/24 17:52:47 Файл html\file_59_.html сохранён
2020/09/24 17:52:47 Получен файл на  3555  байт
2020/09/24 17:52:47 Сохранение файла  html\file_59_.html  заняло по времени  1.6477989s
2020/09/24 17:52:47 Файл html\file_33_.html сохранён
2020/09/24 17:52:47 Получен файл на  5236  байт
2020/09/24 17:52:47 Сохранение файла  html\file_33_.html  заняло по времени  1.7013504s
2020/09/24 17:52:47 Файл html\file_3_.html сохранён
2020/09/24 17:52:47 Получен файл на  6428  байт
2020/09/24 17:52:47 Сохранение файла  html\file_3_.html  заняло по времени  1.7160239s
2020/09/24 17:52:47 Файл html\file_37_.html сохранён
2020/09/24 17:52:47 Получен файл на  26893  байт
2020/09/24 17:52:47 Сохранение файла  html\file_37_.html  заняло по времени  1.685028s
2020/09/24 17:52:47 Файл html\file_4_.html сохранён
2020/09/24 17:52:47 Получен файл на  234152  байт
2020/09/24 17:52:47 Сохранение файла  html\file_4_.html  заняло по времени  1.7210309s
2020/09/24 17:52:47 Подключение к URL:  http://chrismckenzie.com/  прошло успешно. Получен ответ с сервера.
2020/09/24 17:52:47 Файл html\file_46_.html сохранён
2020/09/24 17:52:47 Получен файл на  13845  байт
2020/09/24 17:52:47 Сохранение файла  html\file_46_.html  заняло по времени  1.8965627s
2020/09/24 17:52:55 Get "http://ie6funeral.com/": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
2020/09/24 17:52:55 Общее время по сохранению файлов:  1m58.1650867s
